RHO	SIM_TIME	AVG_WAIT
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.19495248952073163
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.6510747170313536
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.1295504351375768
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.020172133479522292
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.010340414082961435
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.05767220827054045
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.08337432411913559
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.06330275981133228
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.004957794464671594
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.6383258243741965
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.29277342357367653
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.8469710643165076
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.03606132947542939
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0616187488934955
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.09548806942669678
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.3026603699159616
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.01797155320328403
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.25021767949361484
0.1	5.0	0.01619635788356555
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.04596675980620272
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
0.1	5.0	0.0
