RHO	SIM_TIME	AVG_WAIT
0.1	500.0	0.07879580801081142
0.1	500.0	0.10984580910962582
0.1	500.0	0.023903909819169684
0.1	500.0	0.03819546134294773
0.1	500.0	0.03351880405986049
0.1	500.0	0.21355235789207
0.1	500.0	0.0314427944267399
0.1	500.0	0.18952921820100166
0.1	500.0	0.40740747249595205
0.1	500.0	0.07755838360229206
0.1	500.0	0.035739605071561174
0.1	500.0	0.1190837573978456
0.1	500.0	0.0770859543972933
0.1	500.0	0.1384853022514408
0.1	500.0	0.010250824599011115
0.1	500.0	0.08746266882471777
0.1	500.0	0.036225812973342236
0.1	500.0	0.0684226595253813
0.1	500.0	0.14776545595888382
0.1	500.0	0.16702648580737986
0.1	500.0	0.11446091996797039
0.1	500.0	0.05328586203494628
0.1	500.0	0.07501001983280456
0.1	500.0	0.12954673130130018
0.1	500.0	0.008639262796646108
0.1	500.0	0.2604739681803713
0.1	500.0	0.05592940681652191
0.1	500.0	0.0
0.1	500.0	0.0950917774285818
0.1	500.0	0.01869353372252812
0.1	500.0	0.065220943623743
0.1	500.0	0.17883082628491148
0.1	500.0	0.0065118336512072165
0.1	500.0	0.32680199481408
0.1	500.0	0.004058327573313669
0.1	500.0	0.05412966546412301
0.1	500.0	0.16061005870318232
0.1	500.0	0.16855832943634397
0.1	500.0	0.24468085350887123
0.1	500.0	0.06504539352762473
0.1	500.0	0.050124497938005136
0.1	500.0	0.08588491890732329
0.1	500.0	0.13239066969436408
0.1	500.0	0.062408561439534244
0.1	500.0	0.34545012067442166
0.1	500.0	0.38901758836471434
0.1	500.0	0.014490353310598246
0.1	500.0	0.3271800365716887
0.1	500.0	0.017794187024724125
0.1	500.0	0.07360578769881562
0.1	500.0	0.07720794435751543
0.1	500.0	0.11206873264529003
0.1	500.0	0.16798623296730852
0.1	500.0	0.16317135445968922
0.1	500.0	0.06488221375343249
0.1	500.0	0.14752703267252418
0.1	500.0	0.07371525187517078
0.1	500.0	0.014875485056441172
0.1	500.0	0.005160093633764161
0.1	500.0	0.04080292257954545
0.1	500.0	0.11310443663719273
0.1	500.0	0.08407040072584646
0.1	500.0	0.1785185099500008
0.1	500.0	0.16326077452733767
0.1	500.0	0.025742408170920716
0.1	500.0	0.031554474995592136
0.1	500.0	0.046982108566516106
0.1	500.0	0.07193535449218154
0.1	500.0	0.14517776317068928
0.1	500.0	0.10564851946296276
0.1	500.0	0.11705867495200899
0.1	500.0	0.02017474487194917
0.1	500.0	0.07201491997436342
0.1	500.0	0.22395543435285664
0.1	500.0	0.07344913270262655
0.1	500.0	0.21446808160126135
0.1	500.0	0.11851650118705265
0.1	500.0	0.07847444962338859
0.1	500.0	0.17978882680454134
0.1	500.0	0.1623467741648802
0.1	500.0	0.09831432008553051
0.1	500.0	0.09644330054162142
0.1	500.0	0.1798926374655077
0.1	500.0	0.10516608612218539
0.1	500.0	0.1687406486189745
0.1	500.0	0.21147534178097283
0.1	500.0	0.20290631843674672
0.1	500.0	0.2503179309245164
0.1	500.0	0.20418823740641157
0.1	500.0	0.03016171630667875
0.1	500.0	0.04722946986631544
0.1	500.0	0.019355045109768022
0.1	500.0	0.04769192093144041
0.1	500.0	0.06447419997487974
0.1	500.0	0.04949852598607442
0.1	500.0	0.08817580456853023
0.1	500.0	0.13116864262252154
0.1	500.0	0.17648781365943142
0.1	500.0	0.047709974218892684
0.1	500.0	0.2982257890648976
0.1	500.0	0.09161804358647696
0.1	500.0	0.22676967979030357
0.1	500.0	0.04036716552506179
0.1	500.0	0.050397051688690304
0.1	500.0	0.11688092059208505
0.1	500.0	0.07130395660967266
0.1	500.0	0.07390416618977735
0.1	500.0	0.07571845142837348
0.1	500.0	0.01932515245888882
0.1	500.0	0.08612254867034319
0.1	500.0	0.0027436072537347575
0.1	500.0	0.10715155613728025
0.1	500.0	0.004522434938801112
0.1	500.0	0.2752921507495982
0.1	500.0	0.1635246526737496
0.1	500.0	0.057083025703885765
0.1	500.0	0.25528429673235603
0.1	500.0	0.0996412059152128
0.1	500.0	0.03829081334601441
0.1	500.0	0.09361325125584893
0.1	500.0	0.22339876012939897
0.1	500.0	0.013314419781500424
0.1	500.0	0.0784364817259176
0.1	500.0	0.06561445867342937
0.1	500.0	0.03690881890534279
0.1	500.0	0.03442947597681862
0.1	500.0	0.03689313708381939
0.1	500.0	0.07102345944179392
0.1	500.0	0.07006908961893853
0.1	500.0	0.08490497796249195
0.1	500.0	0.09901994049326798
0.1	500.0	0.0
0.1	500.0	0.09399964805655205
0.1	500.0	0.031794846096243154
0.1	500.0	0.17686386090139689
0.1	500.0	0.06481384829704326
0.1	500.0	0.10941191763011011
0.1	500.0	0.10782226090752718
0.1	500.0	0.043877196042660986
0.1	500.0	0.0312034174434708
0.1	500.0	0.08412314351438209
0.1	500.0	0.2425671143167098
0.1	500.0	0.14249870555794245
0.1	500.0	0.18010196538623902
0.1	500.0	0.07956860652730481
0.1	500.0	0.14218029060361528
0.1	500.0	0.058717077645415845
0.1	500.0	0.07779166564949459
0.1	500.0	0.031216019133336496
0.1	500.0	0.16515371259847444
0.1	500.0	0.28289841129805315
0.1	500.0	0.16413315013814692
0.1	500.0	0.023689214111129522
0.1	500.0	0.12549504041705095
0.1	500.0	0.050790679231808855
0.1	500.0	0.09003277071159087
0.1	500.0	0.2586667197228972
0.1	500.0	0.21764341315597427
0.1	500.0	0.17336789313731263
0.1	500.0	0.11715758853430919
0.1	500.0	0.015107976197397259
0.1	500.0	0.06434245117958319
0.1	500.0	0.043688854744955034
0.1	500.0	0.13534162639088648
0.1	500.0	0.014973920471336197
