RHO	SIM_TIME	AVG_WAIT
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.00038301448473447005
0.1	500.0	0.0
0.1	500.0	0.0009440125030175608
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.001041207264609547
0.1	500.0	0.0
0.1	500.0	0.0025557955720479633
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0032999368419968857
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0026080865749988436
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.00536341356912875
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0011943476462269204
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0038150171146607735
0.1	500.0	0.000291069670024342
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0008788679171452628
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	4.4263781346221616e-05
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0021172051095480126
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
0.1	500.0	0.0
